Latitude,Longitude,Pays,Ville_Proche,Region
51.8616408,14.3832918,Germany,Cottbus,Europe West
51.8630443,14.9373369,Poland,Zielona Góra,Europe West
51.8684781,0.798286,United Kingdom,Southend-on-Sea,Europe West
51.875,-105.9008479,Canada,Saskatoon,North America
51.8804529,-2.8898922,United Kingdom,Usk,Europe West
51.8821814,-102.375,Canada,Yorkton,North America
51.8920966,82.0217881,Russia,Zmeinogorsk,Europe East
51.8933563,11.0390711,Germany,Magdeburg,Europe West
51.9006554,-80.9084787,Canada,Moosonee,North America
51.9102176,18.4219408,Poland,Inowrocław,Europe West
51.9107164,0.7520185,United Kingdom,Chelmsford,Europe West
51.9120409,39.0339496,Russia,Voronezh,Europe East
51.9149631,-121.7451077,Canada,Williams Lake,North America
51.9172365,0.2090354,United Kingdom,Cambridge,Europe West
51.9185314,22.3560508,Poland,Lublin,Europe West
51.9192533,-110.1609402,Canada,Kindersley,North America
51.9199562,7.8536051,Germany,Münster,Europe West
51.9254107,-107.2560533,Canada,Saskatoon,North America
51.936681,5.4497031,Netherlands,’s-Hertogenbosch,Europe West
51.9384784,-4.2734565,United Kingdom,Caerfyrddin,Europe West
51.9468744,19.7391192,Poland,Łódź,Europe West
51.9474856,21.7629451,Poland,Warsaw,Europe West
51.9511119,-0.0200583,United Kingdom,Hertford,Europe West
51.9525028,7.55279,Germany,Münster,Europe West
51.9557219,19.2922897,Poland,Łódź,Europe West
51.968702,-112.4811691,Canada,Stettler,North America
51.9690737,85.8470754,Russia,Gorno-Altaysk,Europe East
51.9691452,5.6976397,Netherlands,Arnhem,Europe West
51.9814308,-124.380721,Canada,Powell River,North America
51.996525,-0.715758,United Kingdom,Milton Keynes,Europe West
52.0045232,21.8572484,Poland,Warsaw,Europe West
52.0077815,86.4630533,Russia,Gorno-Altaysk,Europe East
52.0079665,-3.2476605,United Kingdom,Ebbw Vale,Europe West
52.0081779,18.5233673,Poland,Inowrocław,Europe West
52.0090138,6.3561053,Netherlands,Arnhem,Europe West
52.0140724,7.6401483,Germany,Münster,Europe West
52.022657,-1.1094593,United Kingdom,Oxford,Europe West
52.0286379,-1.1541831,United Kingdom,Oxford,Europe West
52.0397895,-0.9118682,United Kingdom,Milton Keynes,Europe West
52.0437451,0.1915288,United Kingdom,Cambridge,Europe West
52.0491046,-2.1356533,United Kingdom,Worcester,Europe West
52.0502254,50.8786601,Russia,Oral,Europe East
52.0506378,108.5329927,Russia,Petrovsk-Zabaykal’skiy,Europe East
52.0510555,11.6219809,Germany,Magdeburg,Europe West
52.0528262,8.3549387,Germany,Bielefeld,Europe West
52.0640151,19.0665532,Poland,Łódź,Europe West
52.0718886,19.3949362,Poland,Łódź,Europe West
52.0769089,20.1662184,Poland,Łódź,Europe West
52.0780675,6.4851342,Netherlands,Arnhem,Europe West
52.0807096,43.5574522,Russia,Balashov,Europe East
52.0874077,12.7503254,Germany,Potsdam,Europe West
52.0910155,-4.6557766,United Kingdom,Caerfyrddin,Europe West
52.092888,31.9297616,Russia,Novozybkov,Europe East
52.0931023,0.0530079,United Kingdom,Cambridge,Europe West
52.0954042,6.6272201,Netherlands,Duisburg,Europe West
52.1130165,6.3001538,Netherlands,Arnhem,Europe West
52.1168393,16.1248139,Poland,Zielona Góra,Europe West
52.1207957,15.996716,Poland,Zielona Góra,Europe West
52.1264153,5.5864074,Netherlands,Arnhem,Europe West
52.1339734,-77.2092327,Canada,Eastmain,North America
52.1346016,16.125116,Poland,Zielona Góra,Europe West
52.1347417,17.8309286,Poland,Inowrocław,Europe West
52.1349528,-1.7476753,United Kingdom,Warwick,Europe West
52.135301,8.4272837,Germany,Bielefeld,Europe West
52.1386728,11.7348457,Germany,Magdeburg,Europe West
52.1424846,-1.0881999,United Kingdom,Northampton,Europe West
52.1437538,47.5019646,Russia,Vol’sk,Europe East
52.1448609,19.395312,Poland,Łódź,Europe West
52.1449737,9.4481575,Germany,Hannover,Europe West
52.1475189,6.4319482,Netherlands,Zwolle,Europe West
52.1541256,-111.7429613,Canada,Stettler,North America
52.1550775,-77.1493131,Canada,Eastmain,North America
52.1614293,6.0558177,Netherlands,Arnhem,Europe West
52.163967,-123.7957179,Canada,Quesnel,North America
52.1669947,-3.8768856,United Kingdom,Aberaeron,Europe West
52.1680871,8.8084071,Germany,Bielefeld,Europe West
52.1727882,-108.1931943,Canada,Biggar,North America
52.172954,-107.5031337,Canada,Biggar,North America
52.1748269,-2.8354688,United Kingdom,Hereford,Europe West
52.177656,22.5801033,Poland,Lublin,Europe West
52.177861,10.7464419,Germany,Braunschweig,Europe West
52.1794491,19.6973402,Poland,Łódź,Europe West
52.1931317,4.628202,Netherlands,Haarlem,Europe West
52.2018418,-108.2406593,Canada,Biggar,North America
52.2018791,-102.625,Canada,Hudson Bay,North America
52.2073433,17.8933716,Poland,Inowrocław,Europe West
52.2124495,47.7331316,Russia,Balakovo,Europe East
52.2137422,109.8992545,Russia,Khilok,Europe East
52.2190289,6.8683135,Netherlands,Essen,Europe West
52.2301321,-111.0286083,Canada,Vegreville,North America
52.2302627,-111.6477253,Canada,Stettler,North America
52.2305869,-2.3533187,United Kingdom,Worcester,Europe West
52.2331749,22.8165693,Poland,Brest,Europe West
52.2377363,5.6096315,Netherlands,Lelystad,Europe West
52.2405249,39.7229198,Russia,Gryazi,Europe East
52.2466922,-3.0210927,United Kingdom,Hereford,Europe West
52.260696,5.3714389,Netherlands,Lelystad,Europe West
52.2730774,7.2839536,Germany,Münster,Europe West
52.2737516,-112.0524249,Canada,Stettler,North America
52.2860112,13.8805596,Germany,Berlin,Europe West
52.2872212,13.7164711,Germany,Berlin,Europe West
52.2876309,4.8251702,Netherlands,Amsterdam,Europe West
52.2908055,14.053814,Germany,Cottbus,Europe West
52.2994428,11.4196294,Germany,Magdeburg,Europe West
52.3032712,60.197542,Russia,Kartaly,Europe East
52.3038904,-0.8901237,United Kingdom,Northampton,Europe West
52.3079029,49.7989636,Russia,Chapayevsk,Europe East
52.308014,17.5412836,Poland,Poznań,Europe West
52.3092251,-77.0947826,Canada,Eastmain,North America
52.318488,-106.8604953,Canada,Saskatoon,North America
52.3185334,-0.5128329,United Kingdom,Bedford,Europe West
52.3189636,-106.4543488,Canada,Saskatoon,North America
52.3209332,17.2679495,Poland,Poznań,Europe West
52.3213548,-106.5870722,Canada,Saskatoon,North America
52.328143,-0.248544,United Kingdom,Peterborough,Europe West
52.3394585,31.6416381,Russia,Novozybkov,Europe East
52.3436642,110.3441557,Russia,Khilok,Europe East
52.3458644,10.2427862,Germany,Braunschweig,Europe West
52.3543201,55.2775371,Russia,Orenburg,Europe East
52.3555245,-76.9380122,Canada,Radisson,North America
52.3570672,11.7346762,Germany,Magdeburg,Europe West
52.3582902,39.9056143,Russia,Gryazi,Europe East
52.3734508,19.8072204,Poland,Łódź,Europe West
52.3812878,-3.7010974,United Kingdom,Llandrindod Wells,Europe West
52.3925057,12.8389042,Germany,Potsdam,Europe West
52.3967617,-1.5521128,United Kingdom,Coventry,Europe West
52.4091603,-1.361406,United Kingdom,Coventry,Europe West
52.416336,21.1809512,Poland,Warsaw,Europe West
52.4171083,-113.7953743,Canada,Red Deer,North America
52.4171587,50.3786065,Russia,Samara,Europe East
52.4193913,-111.4206625,Canada,Vegreville,North America
52.4194604,34.7043371,Russia,Zheleznogorsk,Europe East
52.4346907,1.5161582,United Kingdom,Norwich,Europe West
52.4385984,86.9150475,Russia,Mundybash,Europe East
52.4413528,6.115962,Netherlands,Zwolle,Europe West
52.4431309,15.6439576,Poland,Gorzów Wielkopolski,Europe West
52.4440233,22.1523403,Poland,Warsaw,Europe West
52.4490958,-1.3433669,United Kingdom,Coventry,Europe West
52.4512316,16.4026067,Poland,Poznań,Europe West
52.4640188,-105.7707033,Canada,Prince Albert,North America
52.483287,19.0180799,Poland,Toruń,Europe West
52.4907437,50.5436895,Russia,Samara,Europe East
52.4927507,9.3328898,Germany,Hannover,Europe West
52.4960067,0.9802586,United Kingdom,Norwich,Europe West
52.5008496,4.9791151,Netherlands,Amsterdam,Europe West
52.5080943,22.5639448,Poland,Białystok,Europe West
52.5132903,5.0475674,Netherlands,Amsterdam,Europe West
52.5138714,0.6493021,United Kingdom,Cambridge,Europe West
52.5163087,13.6138957,Germany,Berlin,Europe West
52.5179278,-0.1267106,United Kingdom,Peterborough,Europe West
52.51878,6.24994,Netherlands,Zwolle,Europe West
52.5195056,-1.3635527,United Kingdom,Coventry,Europe West
52.5200018,-3.313076,United Kingdom,Llandrindod Wells,Europe West
52.521589,14.270054,Germany,Cottbus,Europe West
52.5254907,11.133602,Germany,Magdeburg,Europe West
52.5288759,-2.9606245,United Kingdom,Shrewsbury,Europe West
52.5295369,1.2820369,United Kingdom,Norwich,Europe West
52.535176,-117.6380501,Canada,Jasper,North America
52.5367172,-2.3879959,United Kingdom,Telford,Europe West
52.5379447,13.2916301,Germany,Berlin,Europe West
52.5427971,39.5726552,Russia,Lipetsk,Europe East
52.5429298,17.0744265,Poland,Poznań,Europe West
52.5478703,-2.2562644,United Kingdom,Wolverhampton,Europe West
52.5503654,-111.4204315,Canada,Vegreville,North America
52.5514409,13.1318447,Germany,Potsdam,Europe West
52.552867,0.2009402,United Kingdom,Cambridge,Europe West
52.5648269,16.4916052,Poland,Poznań,Europe West
52.5786145,20.3557931,Poland,Warsaw,Europe West
52.5801858,-59.5143603,Canada,Happy Valley,North America
52.5850853,49.1025068,Russia,Pugachev,Europe East
52.5890591,18.4633748,Poland,Inowrocław,Europe West
52.5890665,-58.7950028,Canada,Saint-Augustin,North America
52.5894591,-110.8207266,Canada,Vegreville,North America
52.5954824,104.4522002,Russia,Ust’-Ordynskiy,Europe East
52.5994302,0.0012901,United Kingdom,Peterborough,Europe West
52.6049869,60.5683555,Russia,Kartaly,Europe East
52.6069294,6.9628104,Germany,Assen,Europe West
52.6296884,49.2414217,Russia,Chapayevsk,Europe East
52.6346071,81.2086033,Russia,Rubtsovsk,Europe East
52.6404369,21.601241,Poland,Warsaw,Europe West
52.6452809,38.654104,Russia,Yelets,Europe East
52.6471186,34.3113245,Russia,Bryansk,Europe East
52.6566319,55.833208,Russia,Kumertau,Europe East
52.656749,-3.3563197,United Kingdom,Llandrindod Wells,Europe West
52.6572102,-2.7158026,United Kingdom,Shrewsbury,Europe West
52.6715302,6.9176347,Netherlands,Assen,Europe West
52.6720691,14.9014238,Poland,Gorzów Wielkopolski,Europe West
52.6903303,-113.6438737,Canada,Wetaskiwin,North America
52.6944521,-58.490608,Canada,Saint-Augustin,North America
52.6995494,4.960413,Netherlands,Amsterdam,Europe West
52.7098147,1.5346436,United Kingdom,Norwich,Europe West
52.7125694,-1.3818312,United Kingdom,Derby,Europe West
52.7126393,20.3345888,Poland,Warsaw,Europe West
52.7208587,5.7230358,Netherlands,Lelystad,Europe West
52.7232,31.6586441,Russia,Novozybkov,Europe East
52.7238161,0.073179,United Kingdom,Peterborough,Europe West
52.7314843,9.8544367,Germany,Hannover,Europe West
52.7361436,9.932578,Germany,Hannover,Europe West
52.7496878,0.0176615,United Kingdom,Peterborough,Europe West
52.752541,20.8302485,Poland,Warsaw,Europe West
52.7527537,15.2134085,Poland,Gorzów Wielkopolski,Europe West
52.7545545,-107.2380279,Canada,Saskatoon,North America
52.755458,-76.0808639,Canada,Radisson,North America
52.7658236,-1.9373094,United Kingdom,Stafford,Europe West
52.766108,-0.6112757,United Kingdom,Oakham,Europe West
52.7708765,18.6971659,Poland,Toruń,Europe West
52.7712397,-2.3814261,United Kingdom,Telford,Europe West
52.7727838,14.2329215,Germany,Szczecin,Europe West
52.7772994,103.6201666,Russia,Usol’ye-Sibirskoye,Europe East
52.7792223,-1.5902758,United Kingdom,Derby,Europe West
52.7891393,-101.2297472,Canada,The Pas,North America
52.7980001,10.7096753,Germany,Braunschweig,Europe West
52.8005125,18.4574141,Poland,Inowrocław,Europe West
52.804646,56.0409761,Russia,Kumertau,Europe East
52.8084746,59.6900371,Russia,Magnitogorsk,Europe East
52.8130442,4.9877394,Netherlands,Amsterdam,Europe West
52.8140486,18.8112882,Poland,Toruń,Europe West
52.8143149,-110.4630823,Canada,Vegreville,North America
52.8160944,13.5832007,Germany,Berlin,Europe West
52.826087,11.5030288,Germany,Magdeburg,Europe West
52.8293305,117.2515,Russia,Bukachacha,Europe East
52.8298517,-101.5246694,Canada,Hudson Bay,North America
52.8355871,49.5084083,Russia,Chapayevsk,Europe East
52.8453535,11.345496,Germany,Magdeburg,Europe West
52.8572617,12.314202,Germany,Potsdam,Europe West
52.8578677,19.7791814,Poland,Łódź,Europe West
52.8591006,-2.2130252,United Kingdom,Stafford,Europe West
52.8627258,-1.6269878,United Kingdom,Derby,Europe West
52.8629519,-122.5944205,Canada,Quesnel,North America
52.8746509,50.4362224,Russia,Samara,Europe East
52.8752606,-3.6321958,United Kingdom,Rhuthun,Europe West
52.8895696,4.7412061,Netherlands,Haarlem,Europe West
52.8999687,-104.6330795,Canada,Prince Albert,North America
52.9004608,-117.9142207,Canada,Jasper,North America
52.909468,-0.6871329,United Kingdom,Oakham,Europe West
52.9109179,21.7773584,Poland,Warsaw,Europe West
52.9240691,-0.1029719,United Kingdom,Peterborough,Europe West
52.9266884,-66.8727906,Canada,Schefferville,North America
52.9356639,32.7274177,Russia,Klintsy,Europe East
52.9357446,22.4136848,Poland,Białystok,Europe West
52.9373049,60.5932252,Russia,Kartaly,Europe East
52.9387381,-1.424658,United Kingdom,Derby,Europe West
52.9409461,60.1307533,Russia,Kartaly,Europe East
52.9419038,17.9226319,Poland,Bydgoszcz,Europe West
52.9434709,8.2713841,Germany,Oldenburg,Europe West
52.9477676,8.3255101,Germany,Oldenburg,Europe West
52.9520125,-105.0297891,Canada,Prince Albert,North America
52.9598094,-113.7527815,Canada,Wetaskiwin,North America
52.9627155,-122.8570009,Canada,Quesnel,North America
52.9715096,18.0903576,Poland,Bydgoszcz,Europe West
52.9914149,17.4711127,Poland,Bydgoszcz,Europe West
52.9945389,7.9002109,Germany,Oldenburg,Europe West
52.9959578,-119.0227026,Canada,Jasper,North America
52.9995513,48.3283965,Russia,Syzran’,Europe East
53.0061156,-0.8661129,United Kingdom,Nottingham,Europe West
53.007661,5.9442542,Netherlands,Leeuwarden,Europe West
53.0199096,32.2610853,Russia,Klintsy,Europe East
53.0201609,-2.7654514,United Kingdom,Wrecsam,Europe West
53.0212095,-78.1609007,Canada,Eastmain,North America
53.0254221,-78.220223,Canada,Eastmain,North America
53.0274972,-119.2313353,Canada,Jasper,North America
53.0321186,61.9874553,Russia,Tobyl,Europe East
53.0340412,6.1565234,Netherlands,Assen,Europe West
53.0351793,15.8415432,Poland,Gorzów Wielkopolski,Europe West
53.0368403,41.4641541,Russia,Tambov,Europe East
53.0418528,48.3916556,Russia,Syzran’,Europe East
53.0454007,-105.4412008,Canada,Prince Albert,North America
53.0517881,19.7739693,Poland,Olsztyn,Europe West
53.0542087,6.07678,Netherlands,Leeuwarden,Europe West
53.0576519,-57.7173464,Canada,Cartwright,North America
53.0585321,61.9136137,Russia,Qarabalyq,Europe East
53.0617723,-3.5481552,United Kingdom,Rhuthun,Europe West
53.0636165,5.521458,Netherlands,Leeuwarden,Europe West
53.0648451,14.6937928,Poland,Szczecin,Europe West
53.070647,44.914063,Russia,Penza,Europe East
53.0743931,112.9686548,Russia,Chita,Europe East
53.0752335,107.0263824,Russia,Ulan-Ude,Europe East
53.076246,17.4814793,Poland,Bydgoszcz,Europe West
53.0840464,37.9738569,Russia,Yefremov,Europe East
53.0936685,-122.4193014,Canada,Quesnel,North America
53.1131654,-2.1205923,United Kingdom,Stoke-on-Trent,Europe West
53.1137227,9.3812411,Germany,Bremen,Europe West
53.121879,9.35357,Germany,Bremen,Europe West
53.126517,-122.5052134,Canada,Quesnel,North America
53.1269467,32.7710154,Russia,Klintsy,Europe East
53.1285244,10.0029666,Germany,Hamburg,Europe West
53.1324384,7.0504351,Netherlands,Emden,Europe West
53.1328323,18.0363716,Poland,Bydgoszcz,Europe West
53.1342525,-113.342262,Canada,Wetaskiwin,North America
53.1426448,5.6673901,Netherlands,Leeuwarden,Europe West
53.1468482,92.9034918,Russia,Artëmovsk,Europe East
53.1518841,6.2725695,Netherlands,Groningen,Europe West
53.1527341,-0.2111686,United Kingdom,Lincoln,Europe West
53.159056,14.7081502,Poland,Szczecin,Europe West
53.1612843,-111.1264582,Canada,Vegreville,North America
53.1621222,20.2984656,Poland,Olsztyn,Europe West
53.1651201,90.5678323,Russia,Abaza,Europe East
53.1705225,34.3364702,Russia,Bryansk,Europe East
53.1711655,22.0352683,Poland,Ełk,Europe West
53.1739597,-122.9472816,Canada,Quesnel,North America
53.1797065,157.6379247,Russia,Petropavlovsk-Kamchatskiy,Europe East
53.181677,8.3532183,Germany,Oldenburg,Europe West
53.1918578,86.5661716,Russia,Prokop’yevsk,Europe East
53.1924086,-113.6834761,Canada,Wetaskiwin,North America
53.2001846,34.4386846,Russia,Bryansk,Europe East
53.2036415,-2.0761396,United Kingdom,Stockport,Europe West
53.2110423,-105.8463659,Canada,Prince Albert,North America
53.2144477,5.4436078,Netherlands,Leeuwarden,Europe West
53.216917,16.1784418,Poland,Koszalin,Europe West
53.2172731,50.2630459,Russia,Samara,Europe East
53.219985,-60.9547405,Canada,Happy Valley,North America
53.2253372,-1.1132821,United Kingdom,Nottingham,Europe West
53.2406332,18.9417064,Poland,Grudziądz,Europe West
53.244031,-113.5469952,Canada,Edmonton,North America
53.2492177,-106.3204264,Canada,Prince Albert,North America
53.2543041,-62.4149117,Canada,Happy Valley,North America
53.2562987,60.0249088,Russia,Kartaly,Europe East
53.2614353,0.1802645,United Kingdom,Grimsby,Europe West
53.2621214,33.3254582,Russia,Roslavl’,Europe East
53.2767984,92.3506821,Russia,Sayanogorsk,Europe East
53.2832154,5.7234867,Netherlands,Leeuwarden,Europe West
53.2946615,59.1321663,Russia,Magnitogorsk,Europe East
53.2988054,59.1340707,Russia,Magnitogorsk,Europe East
53.3033599,12.6196748,Germany,Rostock,Europe West
53.3060443,23.2810821,Poland,Białystok,Europe West
53.3086855,-114.3424468,Canada,Edmonton,North America
53.3243446,49.4041468,Russia,Tol’yatti,Europe East
53.3270734,20.9308861,Poland,Olsztyn,Europe West
53.3323837,16.0271316,Poland,Koszalin,Europe West
